sample_id,thread_id,role,order_in_thread,policy,decision,short_reason,tone_score,debate_value_score
122,13,comment,14,C,ALLOW,"No insults, threats, or hate speech; simple polite expression.",1,1
123,13,comment,15,A,ALLOW,Polite and neutral comment without any insult or criticism.,1,1
123,13,comment,15,B,ALLOW,No personal attack or hate speech; comment is neutral and polite.,1,1
123,13,comment,15,C,ALLOW,Comment is polite and contains no threats or hate speech.,1,1
124,13,comment,16,A,ALLOW,Polite and neutral comment without any insults or criticism.,1,1
124,13,comment,16,B,ALLOW,"No insults, hate speech, or threats; neutral and polite comment.",1,1
124,13,comment,16,C,ALLOW,No offensive or threatening content; fully allowed under minimal regulation.,1,1
125,13,comment,17,A,ALLOW,"The comment uses slang and humor without direct insult or hate speech, so it is allowed under high protection policy.",2,2
125,13,comment,17,B,ALLOW,No direct personal attack or hate speech; the comment is a light joke without harsh language.,2,2
125,13,comment,17,C,ALLOW,"The comment is a casual joke without threats or hate speech, so it is allowed under minimal regulation.",2,2
126,14,post,0,A,WARN_AND_ALLOW,"Contains strong language ('졸라 크더라구요', '개징그러워요') but no direct insult to a person or group; strong expression about an experience allowed with warning.",4,2
126,14,post,0,B,WARN_AND_ALLOW,Profanity present but not directed at a person; emotional description of an experience allowed with warning.,4,2
126,14,post,0,C,ALLOW,"Harsh language used but no threats, hate speech, or direct personal attacks; allowed under freedom of expression.",4,2
127,14,comment,1,A,BLOCK,"The phrase '유냥이 목을 땟구나' implies a violent threat or harm toward a person, violating the rule against threats or suggestions of harm.",5,1
127,14,comment,1,B,BLOCK,"This comment contains a clear suggestion of harm/threat toward an individual, which is prohibited under the policy.",5,1
127,14,comment,1,C,BLOCK,"Explicit threat of violence is present, which is not allowed even under minimal regulation.",5,1
128,14,comment,2,A,ALLOW,The comment is a neutral laughter expression without insult or hate speech.,1,1
128,14,comment,2,B,ALLOW,"No personal attack, hate speech, or threat present; just laughter.",1,1
128,14,comment,2,C,ALLOW,"The comment contains no insults, threats, or hate speech, so it is allowed.",1,1
129,14,comment,3,A,ALLOW,"The comment is neutral and does not contain insults, profanity, or targeted criticism.",1,1
129,14,comment,3,B,ALLOW,"The comment is neutral and does not contain personal attacks, hate speech, or threats.",1,1
129,14,comment,3,C,ALLOW,"The comment is neutral and does not violate any rules regarding insults, threats, or hate speech.",1,1
130,14,comment,4,A,ALLOW,The comment is a neutral emotional expression without insults or criticism.,1,1
130,14,comment,4,B,ALLOW,"The comment contains no criticism, insults, or hate speech, so it is allowed.",1,1
130,14,comment,4,C,ALLOW,The comment is a simple emotional expression with no offensive content.,1,1
131,15,post,0,A,ALLOW,"The comment presents a moral dilemma without direct insult, hate speech, or personal attack, and uses neutral language.",2,4
131,15,post,0,B,ALLOW,"The comment raises a thought-provoking ethical question without personal attacks or hate speech, contributing to debate.",2,4
131,15,post,0,C,ALLOW,"The comment is a hypothetical scenario encouraging discussion, with no threats, insults, or hate speech.",2,4
132,15,comment,1,A,ALLOW,"The comment is a neutral, philosophical question without insults or hate speech, so it is allowed under high protection policy.",2,4
132,15,comment,1,B,ALLOW,"The comment raises a thoughtful question about values without personal attacks or profanity, contributing to debate.",2,4
132,15,comment,1,C,ALLOW,"The comment is a critical question but contains no threats, insults, or hate speech, so it is allowed under minimal regulation.",2,4
133,15,comment,2,A,ALLOW,"The comment is a neutral question without insult, profanity, or hate speech.",1,1
133,15,comment,2,B,ALLOW,"No personal attack, hate speech, or threat is present; the comment is neutral.",1,1
133,15,comment,2,C,ALLOW,"The comment is a simple question without insults, threats, or hate speech.",1,1
134,15,comment,3,A,ALLOW,The comment is a neutral statement about responsibility without insults or hate speech.,2,3
134,15,comment,3,B,ALLOW,No personal attack or hate speech; the comment contributes a perspective on responsibility.,2,3
134,15,comment,3,C,ALLOW,"The comment is a neutral expression without threats or hate speech, so it is allowed.",2,3
135,15,comment,4,A,BLOCK,'여남?'은 성별을 비하하거나 혐오하는 의도로 해석될 수 있어 혐오 표현에 해당함.,3,1
135,15,comment,4,B,BLOCK,성별에 대한 혐오 표현으로 판단되어 혐오 발언 차단 대상임.,3,1
135,15,comment,4,C,BLOCK,성별을 비하하는 혐오 표현으로 명백한 혐오 발언에 해당함.,3,1
136,15,comment,5,A,ALLOW,"The comment is a neutral, factual statement without insults or offensive language.",1,2
136,15,comment,5,B,ALLOW,No personal attack or hate speech; the comment contributes a relevant observation.,1,2
136,15,comment,5,C,ALLOW,"The comment is a neutral statement without profanity or threats, so it is allowed.",1,2
137,15,comment,6,A,BLOCK,"'한남죽어'는 특정 성별 집단에 대한 명백한 혐오 표현이자 죽으라는 위협성 문구로, 혐오 발언 및 위협 금지 규정에 해당합니다.",5,1
137,15,comment,6,B,BLOCK,"특정 성별 집단(남성)에 대한 명백한 혐오 발언과 위협적 표현으로, 혐오 발언 및 폭력 위협 금지 규정에 해당합니다.",5,1
137,15,comment,6,C,BLOCK,"특정 집단에 대한 명백한 혐오 발언과 죽으라는 위협적 표현으로, 혐오 및 폭력 위협 금지 규정에 해당합니다.",5,1
138,16,post,0,A,ALLOW,Polite or neutral comment asking a question without insults or profanity.,1,2
138,16,post,0,B,ALLOW,"Neutral inquiry without insults or hate speech, contributing to discussion.",1,2
138,16,post,0,C,ALLOW,"No insults, threats, or hate speech; simple question allowed.",1,2
139,16,comment,1,A,ALLOW,"The comment is a short slang expression without direct insult or hate speech, so it is allowed as a non-targeted slang.",2,1
139,16,comment,1,B,ALLOW,"The comment does not contain personal attacks, hate speech, or threats, and is a brief emotional expression.",2,1
139,16,comment,1,C,ALLOW,"The comment is a mild slang expression without threats or hate speech, so it is allowed under minimal regulation.",2,1
140,16,comment,2,A,WARN_AND_ALLOW,"Contains profanity ('ㅈ같다') aimed at a system or situation, not a person, so it triggers warning but is allowed.",4,1
140,16,comment,2,B,WARN_AND_ALLOW,"Profanity present but not directed at a specific person, so allowed with warning under harsh expression rules.",4,1
140,16,comment,2,C,ALLOW,Profanity without explicit threat or hate speech is allowed under minimal regulation policy.,4,1
141,16,comment,3,A,ALLOW,"'ㄹㅇ' is a slang abbreviation meaning '진짜로' or 'really', which is neutral and not insulting.",1,1
141,16,comment,3,B,ALLOW,'ㄹㅇ' is a neutral slang expression without insults or hate speech.,1,1
141,16,comment,3,C,ALLOW,"'ㄹㅇ' is a casual slang with no threat, insult, or hate speech.",1,1
142,16,comment,4,A,ALLOW,"The comment is a casual expression without insult or derogatory language, so it is allowed as neutral or polite.",2,1
142,16,comment,4,B,ALLOW,"The comment does not contain insults, hate speech, or threats and is a neutral emotional expression.",2,1
142,16,comment,4,C,ALLOW,"The comment is a mild emotional expression without any threats or hate speech, so it is allowed.",2,1
143,16,comment,5,A,ALLOW,Polite or neutral comment without insults or criticism.,1,1
143,16,comment,5,B,ALLOW,Neutral comment with no insults or hate speech.,1,1
143,16,comment,5,C,ALLOW,"No insults, threats, or hate speech present.",1,1
144,16,comment,6,A,ALLOW,"The comment is neutral and contains no insult, profanity, or criticism.",1,1
144,16,comment,6,B,ALLOW,The comment is neutral with no personal attack or hate speech.,1,1
144,16,comment,6,C,ALLOW,The comment is neutral and does not violate any rules.,1,1
145,16,comment,7,A,ALLOW,The comment uses casual laughter and expresses mild frustration without insults or targeted negativity.,2,2
145,16,comment,7,B,ALLOW,"The comment is an emotional expression without direct insults or hate speech, contributing lightly to discussion.",2,2
145,16,comment,7,C,ALLOW,"The comment is mild and non-threatening, expressing frustration with humor, so it is allowed under minimal regulation.",2,2
146,16,comment,8,A,ALLOW,The comment is neutral and polite without any insult or criticism.,1,1
146,16,comment,8,B,ALLOW,The comment is neutral and does not contain any personal attack or hate speech.,1,1
146,16,comment,8,C,ALLOW,The comment is a simple neutral expression without any offensive content.,1,1
147,16,comment,9,A,BLOCK,"‘개씨발’은 명백한 욕설이며, 사람이나 집단을 향한 모욕적 표현으로 간주되어 차단 대상임.",5,1
147,16,comment,9,B,WARN_AND_ALLOW,욕설이 있으나 특정 개인을 직접 공격하지 않아 경고 후 허용 처리함.,5,1
147,16,comment,9,C,WARN_AND_ALLOW,강한 욕설이지만 명확한 위협이나 혐오 표현은 아니므로 경고 후 허용함.,5,1
148,16,comment,10,A,BLOCK,"Contains profanity ('씨발'), which is blocked under Policy A regardless of target.",5,1
148,16,comment,10,B,WARN_AND_ALLOW,"Profanity present but not clearly directed at a specific person, so it is warned and allowed.",5,1
148,16,comment,10,C,WARN_AND_ALLOW,"Harsh emotional language with profanity but no explicit threat or hate speech, so warned and allowed.",5,1
149,16,comment,11,A,ALLOW,"The comment is a brief emotional expression without insult, threat, or hate speech.",3,1
149,16,comment,11,B,ALLOW,The comment expresses emotion but contains no personal attack or hate speech.,3,1
149,16,comment,11,C,ALLOW,"The comment is an emotional expression without threats or hate speech, so it is allowed.",3,1
150,17,post,0,A,WARN_AND_ALLOW,"강한 비판과 다소 무례한 표현이 있으나, 특정 인물에 대한 직접적인 욕설이나 모욕은 아니므로 경고 후 허용.",4,3
150,17,post,0,B,WARN_AND_ALLOW,"강한 감정 표현과 다소 무례한 어투가 있으나, 특정 개인에 대한 직접적인 욕설은 아니므로 경고 후 허용.",4,3
150,17,post,0,C,ALLOW,무례하고 감정적인 표현이 있으나 명백한 위협이나 혐오 표현이 없으므로 허용.,4,3
151,17,comment,1,A,ALLOW,No personal insult or hate speech; the comment expresses frustration about noise without targeting a person.,3,2
151,17,comment,1,B,ALLOW,"The comment criticizes a behavior (noise) without personal attack or hate speech, contributing mild emotional expression.",3,2
151,17,comment,1,C,ALLOW,"The comment is a mild complaint with informal language but no threats or hate speech, so it is allowed.",3,2
152,17,comment,2,A,ALLOW,"No insult, profanity, or hate speech detected; comment is neutral and short.",2,1
152,17,comment,2,B,ALLOW,Comment is neutral and does not contain insults or hate speech.,2,1
152,17,comment,2,C,ALLOW,"No threats, hate speech, or targeted insults present; expression is minimal and neutral.",2,1
153,17,comment,3,A,ALLOW,"The comment is a neutral, single word without insult or criticism.",1,1
153,17,comment,3,B,ALLOW,"No personal attack, hate speech, or threat present; comment is neutral.",1,1
153,17,comment,3,C,ALLOW,"No insults, threats, or hate speech; comment is neutral and minimal.",1,1
154,17,comment,4,A,ALLOW,Polite and neutral question without any insult or negative tone.,1,1
154,17,comment,4,B,ALLOW,Neutral inquiry that does not contain insults or hate speech and contributes minimally to discussion.,1,1
154,17,comment,4,C,ALLOW,"Simple, polite question with no offensive content or threats.",1,1
155,17,comment,5,A,ALLOW,Polite or neutral comment without any insult or criticism.,1,1
155,17,comment,5,B,ALLOW,Neutral comment with no criticism or offensive content.,1,1
155,17,comment,5,C,ALLOW,"No offensive or threatening content, very minimal expression.",1,1
156,17,comment,6,A,BLOCK,‘애들’이라는 표현과 ‘못 받은’ 가정교육이라는 문구가 특정 집단을 낮추고 비하하는 표현으로 간주되어 직접적인 모욕에 해당함.,4,3
156,17,comment,6,B,WARN_AND_ALLOW,강한 비판과 다소 조롱 섞인 표현이 있으나 특정 개인에 대한 직접적 모욕이나 혐오 표현은 아님.,4,4
156,17,comment,6,C,ALLOW,"비록 다소 조롱 섞인 표현과 강한 어조가 있으나 명백한 위협, 혐오, 도촬 등이 없으므로 허용함.",4,4
157,17,comment,7,A,ALLOW,"Polite, neutral comment without insults or derogatory language.",1,2
157,17,comment,7,B,ALLOW,No personal attack or hate speech; comment is neutral and relevant.,1,2
157,17,comment,7,C,ALLOW,"No insults, threats, or hate speech; comment is mild and neutral.",1,2
158,17,comment,8,A,ALLOW,The comment is neutral and polite with no insults or criticism.,1,1
158,17,comment,8,B,ALLOW,"The comment contains no criticism, insults, or hate speech.",1,1
158,17,comment,8,C,ALLOW,The comment is neutral and does not violate any rules.,1,1
159,17,comment,9,A,BLOCK,"욕설('좆같이')이 포함되어 있으며, 이는 사람이나 행위를 비하하는 표현으로 매너 최우선 정책에 따라 차단 대상임.",5,1
159,17,comment,9,B,WARN_AND_ALLOW,"욕설이 있으나 특정 개인 대상이 아니고, 시스템이나 정책에 대한 비판이 아니므로 강한 표현으로 경고 후 허용함.",5,1
159,17,comment,9,C,WARN_AND_ALLOW,욕설과 거친 표현이 있으나 명확한 위협이나 혐오 표현이 아니므로 경고 후 허용함.,5,1
160,18,post,0,A,ALLOW,"The comment is a humorous self-description without insults or hate speech, so it is allowed as a non-targeted joke.",2,2
160,18,post,0,B,ALLOW,The comment contains no personal attacks or hate speech and contributes a lighthearted personal experience.,2,2
160,18,post,0,C,ALLOW,"The comment is a casual, humorous remark without threats or hate speech, so it is allowed under minimal regulation.",2,2
161,18,comment,1,A,ALLOW,"The comment is a neutral, mildly skeptical question without insult or profanity.",2,2
161,18,comment,1,B,ALLOW,The comment expresses mild skepticism without personal attack or profanity.,2,2
161,18,comment,1,C,ALLOW,"The comment is a mild, non-hostile question and does not violate any rules.",2,2
162,18,comment,2,A,ALLOW,"No insulting, profane, or hateful content detected; comment is neutral.",1,1
162,18,comment,2,B,ALLOW,"Comment contains no personal attacks, hate speech, or threats; neutral expression.",1,1
162,18,comment,2,C,ALLOW,"No threats, hate speech, or targeted insults present; minimal content but allowed.",1,1
163,18,comment,3,A,ALLOW,"The comment is a neutral statement without insults or derogatory language, so it is allowed under high protection policy.",2,3
163,18,comment,3,B,ALLOW,No personal attack or hate speech present; the comment contributes to discussion about allocation order.,2,3
163,18,comment,3,C,ALLOW,"The comment is a factual or experiential statement without threats or hate speech, so it is allowed.",2,3
164,18,comment,4,A,ALLOW,"The comment is neutral and does not contain insults, profanity, or targeted criticism.",2,1
164,18,comment,4,B,ALLOW,"No personal attack, hate speech, or threat is present; the comment is neutral.",2,1
164,18,comment,4,C,ALLOW,The comment is brief and neutral without any hateful or threatening content.,2,1
165,18,comment,5,A,ALLOW,Polite or neutral comment without any insult or criticism.,1,1
165,18,comment,5,B,ALLOW,Neutral question that does not contain insults or hate speech.,1,1
165,18,comment,5,C,ALLOW,"No insults, threats, or hate speech present; simple neutral inquiry.",1,1
166,18,comment,6,A,BLOCK,전공고름은 특정 전공 학생들을 비하하는 직접적인 모욕 표현으로 간주되어 차단 대상임.,5,2
166,18,comment,6,B,BLOCK,특정 전공 학생들을 향한 명백한 인신공격성 모욕 표현이므로 차단함.,5,2
166,18,comment,6,C,WARN_AND_ALLOW,모욕적 표현이 있으나 명확한 위협이나 혐오발언은 아니므로 경고 후 허용함.,5,2
167,18,comment,7,A,ALLOW,"The comment is a neutral, informal expression without insult or derogatory language.",2,1
167,18,comment,7,B,ALLOW,"The comment does not contain personal attacks, hate speech, or threats and is a mild, neutral remark.",2,1
167,18,comment,7,C,ALLOW,"The comment is a casual, non-threatening expression without insults or hate speech.",2,1
168,19,post,0,A,ALLOW,"The comment is a personal reflection without insults or derogatory language, and it uses polite, introspective tone.",2,3
168,19,post,0,B,ALLOW,"The comment expresses personal feelings and questions without insults or hate speech, contributing to discussion.",2,3
168,19,post,0,C,ALLOW,"The comment is a personal, thoughtful reflection with no threats, insults, or hate speech.",2,3
169,19,comment,1,A,ALLOW,"The comment is polite and neutral, expressing a personal approach without insults or derogatory language.",1,2
169,19,comment,1,B,ALLOW,The comment is respectful and contributes a personal perspective without any profanity or personal attacks.,1,2
169,19,comment,1,C,ALLOW,"The comment is a mild personal opinion with no threats, insults, or hate speech, fully allowed under minimal regulation.",1,2
170,19,comment,2,A,ALLOW,"The comment is a neutral, philosophical statement without insults or derogatory language.",1,3
170,19,comment,2,B,ALLOW,The comment is respectful and contributes a thoughtful perspective without any personal attacks or profanity.,1,3
170,19,comment,2,C,ALLOW,"The comment is a neutral statement with no insults, threats, or hate speech, fully allowed under minimal regulation.",1,3
171,19,comment,3,A,ALLOW,The comment is a neutral personal expression without insults or derogatory language.,2,2
171,19,comment,3,B,ALLOW,"The comment expresses a personal feeling without direct insults or hate speech, contributing modestly to discussion.",2,2
171,19,comment,3,C,ALLOW,"The comment is a mild personal statement with no threats or hate speech, fully allowed under minimal regulation.",2,2
172,19,comment,4,A,ALLOW,"The comment is a neutral, casual analogy without insults or targeted criticism.",1,2
172,19,comment,4,B,ALLOW,The comment expresses a personal feeling in a casual tone without insults or hate speech.,1,2
172,19,comment,4,C,ALLOW,"The comment is a mild, informal expression without threats or hate speech.",1,2
173,20,post,0,A,ALLOW,The comment is a neutral question without insults or offensive language.,1,2
173,20,post,0,B,ALLOW,The comment is a polite inquiry contributing to discussion without any harassment or profanity.,1,2
173,20,post,0,C,ALLOW,The comment is a neutral question with no offensive or threatening content.,1,2
174,20,comment,1,A,ALLOW,"Polite, neutral question without insults or profanity.",1,2
174,20,comment,1,B,ALLOW,Neutral comment that contributes to clarification without rudeness.,1,2
174,20,comment,1,C,ALLOW,"No insults, threats, or hate speech; simple question.",1,2
175,20,comment,2,A,ALLOW,"Polite, neutral question without any insult or harsh language.",1,2
175,20,comment,2,B,ALLOW,Neutral inquiry contributing to discussion without any personal attack or profanity.,1,2
175,20,comment,2,C,ALLOW,"No insults, threats, or hate speech; simple question allowed under minimal regulation.",1,2
176,20,comment,3,A,ALLOW,Polite and neutral question without any insult or negative tone.,1,2
176,20,comment,3,B,ALLOW,No personal attack or hate speech; a simple inquiry contributing to discussion.,1,2
176,20,comment,3,C,ALLOW,Polite and neutral comment with no threats or hateful content.,1,2
177,20,comment,4,A,ALLOW,Polite and neutral comment with no insults or criticism.,1,1
177,20,comment,4,B,ALLOW,Polite expression without any criticism or insults.,1,1
177,20,comment,4,C,ALLOW,Polite and neutral comment with no problematic content.,1,1
178,20,comment,5,A,ALLOW,Polite and neutral question without any insult or negative tone.,1,1
178,20,comment,5,B,ALLOW,Neutral and polite inquiry that contributes no harm or insult.,1,1
178,20,comment,5,C,ALLOW,"No insults, threats, or hate speech; simple polite question.",1,1
179,20,comment,6,A,ALLOW,The comment is a neutral statement about tuition and registration without insults or offensive language.,2,3
179,20,comment,6,B,ALLOW,The comment provides information and opinion on tuition policy without personal attacks or profanity.,2,3
179,20,comment,6,C,ALLOW,The comment is a straightforward expression about tuition and registration rules with no threats or hate speech.,2,3
180,20,comment,7,A,ALLOW,Polite and neutral question without any insult or negative tone.,1,2
180,20,comment,7,B,ALLOW,Polite inquiry contributing to information exchange without any offensive content.,1,2
180,20,comment,7,C,ALLOW,"Completely polite and neutral, no issues under minimal regulation policy.",1,2
181,20,comment,8,A,ALLOW,Polite and neutral comment without insults or profanity.,1,2
181,20,comment,8,B,ALLOW,No personal attacks or hate speech; comment contributes relevant information.,1,2
181,20,comment,8,C,ALLOW,"No threats, hate speech, or insults; comment is factual and neutral.",1,2
182,20,comment,9,A,ALLOW,Polite and neutral comment with no insults or criticism.,1,1
182,20,comment,9,B,ALLOW,Polite expression without any criticism or offensive content.,1,1
182,20,comment,9,C,ALLOW,Polite comment with no offensive or threatening content.,1,1
